model,image_size,prompt_name,image_filename,tags,raw_output,timestamp,success
gemma3:4b,768,01-structured-comprehensive,11-blue-sneakers-blacklight.jpg,"contemplative, dark, indoor, lighting, mood, people, perspective, purple, relaxed, sneakers, white","people, relaxed, contemplative, sneakers, purple, white, lighting, dark, mood, indoor, perspective",2025-06-26T09:46:48-04:00,true
gemma3:4b,768,01-structured-comprehensive,12-winter-jackets-uv-light.jpg,"bokeh, calm, contemplative, dark, hoodie, low light, night, outdoors, person, relaxed, trees","person, relaxed, contemplative, dark, hoodie, night, trees, bokeh, calm, outdoors, low light",2025-06-26T09:46:54-04:00,true
gemma3:4b,768,01-structured-comprehensive,13-couple-train-selfie.jpg,"brown, comfortable, couple, gray, happy, interior, natural light, neutral, perspective, relaxed, seated, smiling","couple, happy, relaxed, smiling, gray, brown, neutral, interior, comfortable, natural light, seated, interior, perspective",2025-06-26T09:47:01-04:00,true
gemma3:4b,768,01-structured-comprehensive,14-freddie-mercury-statue.jpg,"calm, contemplative, gray, monument, outdoor, park, peaceful, serene, solemn, statue, stone, sunlight","statue, solemn, contemplative, gray, stone, outdoor, peaceful, calm, sunlight, monument, park, serene",2025-06-26T09:47:07-04:00,true
gemma3:4b,768,01-structured-comprehensive,15-red-eyes-costume-display.jpg,"dark, detailed, dramatic lighting, dreamlike, eerie, eyes, fantasy, gaze, isolated, ominous, red, surreal, unsettling","red, surreal, eyes, unsettling, eerie, dark, ominous, dreamlike, unsettling, gaze, fantasy, detailed, dramatic lighting, isolated",2025-06-26T09:47:13-04:00,true
gemma3:4b,768,01-structured-comprehensive,16-highland-cattle-pen.jpg,"brown, calm, expansive, grassy field, gray, highland cattle, natural light, outdoors, peaceful, quiet, rural, serene","highland cattle, serene, calm, outdoors, grassy field, brown, gray, natural light, peaceful, rural, expansive, quiet",2025-06-26T09:47:20-04:00,true
gemma3:4b,768,01-structured-comprehensive,17-european-town-rooftop-view.jpg,"aerial view, buildings, calm, cityscape, gray, muted colors, no people, overcast, perspective, quiet, red tiles, rooftops, serene, urban","aerial view, rooftops, red tiles, urban, buildings, gray, overcast, calm, quiet, perspective, cityscape, muted colors, no people, serene",2025-06-26T09:47:26-04:00,true
gemma3:4b,768,01-structured-comprehensive,18-poppy-seed-cake-slices.jpg,"close-up, food, food photography, green, light, people, relaxed, studio, texture, vibrant","people, relaxed, food, close-up, vibrant, green, texture, light, studio, food photography",2025-06-26T09:47:32-04:00,true
gemma3:4b,768,01-structured-comprehensive,19-louvre-pyramid-courtyard.jpg,"architecture, calm, contemplative, gray, gray tones, overcast, people, pyramid, relaxed, tourists, urban, wide shot","people, contemplative, relaxed, gray, pyramid, architecture, urban, overcast, calm, tourists, wide shot, gray tones",2025-06-26T09:47:38-04:00,true
gemma3:4b,768,01-structured-comprehensive,20-woman-admiring-classical-statue.jpg,"calm, contemplative, diffused, grey, indoors, lighting, marble, museum, quiet, statue, white, woman","woman, contemplative, statue, marble, grey, white, indoors, museum, lighting, diffused, calm, quiet",2025-06-26T09:47:45-04:00,true
gemma3:4b,768,01-structured-comprehensive,21-jeweled-royal-crown-display.jpg,"contemplative, crown, diffused, gold, grand, interior, jewels, lighting, luxurious, ornate, people, red, relaxed","people, contemplative, ornate, crown, jewels, gold, red, relaxed, luxurious, grand, interior, lighting, diffused",2025-06-26T09:47:51-04:00,true
gemma3:4b,768,01-structured-comprehensive,22-catacomb-skull-bone-wall.jpg,"atmospheric, brown, contemplation, dark, decay, desolate, eerie, gray, muted, quiet, shadows, skulls, somber, texture, unsettling","dark, skulls, shadows, somber, eerie, desolate, decay, texture, muted, brown, gray, atmospheric, unsettling, quiet, contemplation",2025-06-26T09:47:57-04:00,true
gemma3:4b,768,01-structured-comprehensive,23-catacomb-ossuary-plaque.jpg,"arches, cold, contemplation, damp, dark, gothic, gray, historical, mausoleums, muted, quiet, shadows, solemn, stone, tombs, underground","dark, stone, underground, tombs, solemn, quiet, contemplation, gothic, arches, shadows, muted, gray, cold, damp, historical, mausoleums",2025-06-26T09:48:04-04:00,true
gemma3:4b,768,01-structured-comprehensive,24-forest-waterfall-moss-covered.jpg,"calm, diffused light, forest, gray, gray-green, green, moss, natural, peaceful, reflection, serene, still, trees, water","reflection, calm, serene, water, gray, green, moss, trees, still, peaceful, natural, forest, gray-green, diffused light",2025-06-26T09:48:10-04:00,true
gemma3:4b,768,01-structured-comprehensive,25-dog-playing-in-river.jpg,"brown, calm, dog, gray, natural, outdoor, playful, relaxed, river, rocks, serene, shallow, sunlight, wet","dog, wet, playful, relaxed, river, rocks, calm, gray, brown, natural, outdoor, shallow, sunlight, serene",2025-06-26T09:48:16-04:00,true
gemma3:4b,768,01-structured-comprehensive,26-outdoor-cedar-plank-cooking.jpg,"blue, campfire, casual, conversation, gray, group, outdoors, people, picnic table, relaxed, serene, smiling, warm lighting, wood","people, relaxed, campfire, outdoors, smiling, conversation, wood, gray, blue, picnic table, warm lighting, serene, casual, group",2025-06-26T09:48:23-04:00,true
gemma3:4b,768,01-structured-comprehensive,27-woman-mountain-summit-view.jpg,"bright, contemplative, green, grey, hilltop, outdoors, panoramic view, person, relaxed, serene, sky, sunny","person, relaxed, contemplative, outdoors, grey, green, sky, panoramic view, bright, sunny, hilltop, serene",2025-06-26T09:48:29-04:00,true
gemma3:4b,768,01-structured-comprehensive,28-theatrical-stage-projection-design.jpg,"blue, cavern, cold, dark, depth, distorted, eerie, isolated, ominous, orange, quiet, reflection, surreal, unsettling, water","dark, eerie, surreal, blue, orange, reflection, distorted, ominous, cold, cavern, water, depth, unsettling, quiet, isolated",2025-06-26T09:48:35-04:00,true
gemma3:4b,768,01-structured-comprehensive,29-excited-black-brown-dog.jpg,"beige, bright, brown, casual, close-up, comfortable, dog, indoor, playful, relaxed, selfie, tongue out, warm","selfie, relaxed, playful, dog, tongue out, close-up, brown, beige, comfortable, casual, indoor, bright, warm",2025-06-26T09:48:42-04:00,true
gemma3:4b,768,01-structured-comprehensive,30-woman-smiling-on-boat.jpg,"blue, boat, bright, calm, gray, happy, light, ocean, overcast, people, relaxed, scenic, waterfront","people, happy, relaxed, boat, ocean, blue, gray, overcast, calm, scenic, waterfront, light, bright",2025-06-26T09:48:48-04:00,true
gemma3:4b,768,01-structured-comprehensive,31-wildebeest-herd-grazing-savanna.jpg,"animals, calm, dusk, expansive, grassland, grazing, horizon, muted tones, natural, open, peaceful, quiet, rural, serene, wildlife","wildlife, grazing, serene, expansive, grassland, dusk, calm, quiet, natural, open, muted tones, animals, peaceful, rural, horizon",2025-06-26T09:48:54-04:00,true
gemma3:4b,768,01-structured-comprehensive,32-urban-fire-smoke-city-skyline.jpg,"aerial view, blue sky, buildings, cityscape, cloudy, construction, daytime, gray, industrial, ominous, perspective, pollution, quiet, smoke, urban","aerial view, cityscape, buildings, smoke, gray, cloudy, urban, industrial, daytime, blue sky, pollution, construction, perspective, ominous, quiet, industrial, buildings",2025-06-26T09:49:01-04:00,true
gemma3:4b,768,01-structured-comprehensive,33-seabird-flying-over-pine-trees.jpg,"bird, blue, branches, calm, expansive, flight, natural, outdoors, peaceful, serene, sky, trees","bird, flight, sky, trees, branches, blue, serene, peaceful, outdoors, natural, calm, expansive",2025-06-26T09:49:07-04:00,true
gemma3:4b,768,01-structured-comprehensive,34-humpback-whale-breaching-ocean.jpg,"blue, calm, horizon, majestic, movement, ocean, peaceful, photography, serene, sunlight, vast, water, whale, wildlife","whale, ocean, sunlight, calm, majestic, serene, water, blue, movement, wildlife, photography, horizon, vast, peaceful",2025-06-26T09:49:13-04:00,true
gemma3:4b,768,01-structured-comprehensive,35-whale-tail-diving-forest-coastline.jpg,"blue, calm, gray sky, horizon, majestic, ocean, open, peaceful, serene, sunlight, vast, water, whale, wildlife","whale, ocean, blue, water, calm, serene, majestic, wildlife, horizon, sunlight, peaceful, vast, open, gray sky",2025-06-26T09:49:20-04:00,true
gemma3:4b,768,01-structured-comprehensive,36-quiche-held-coastal-landscape.jpg,"blue sky, calm, food, food photography, hand, light, outdoor, outdoors, overcast, peaceful, reflection, serene, water","hand, food, outdoors, blue sky, water, reflection, calm, serene, peaceful, light, overcast, outdoor, food photography",2025-06-26T09:49:26-04:00,true
gemma3:4b,768,01-structured-comprehensive,37-urban-deer-family-crossing-street.jpg,"brown, calm, deer, dusk, forest, gray, light, natural, outdoor, parking, peaceful, road, serene, tranquil, trees","deer, tranquil, peaceful, forest, trees, road, parking, dusk, calm, natural, serene, gray, brown, light, outdoor",2025-06-26T09:49:32-04:00,true
gemma3:4b,768,01-structured-comprehensive,38-sunset-reflection-over-water.jpg,"calm, expansive, golden hour, horizon, landscape, light, peaceful, quiet, reflection, serene, stillness, sunset, trees, warm colors, water","sunset, calm, serene, water, reflection, golden hour, landscape, horizon, trees, peaceful, quiet, expansive, warm colors, light, stillness",2025-06-26T09:49:39-04:00,true
gemma3:4b,768,01-structured-comprehensive,39-orange-sunset-lake-silhouette.jpg,"calm, evening, golden, horizon, landscape, light, outdoors, peaceful, quiet, reflection, serene, stillness, sunset, water","sunset, serene, calm, water, reflection, golden, light, horizon, peaceful, quiet, landscape, outdoors, evening, calm, stillness",2025-06-26T09:49:45-04:00,true
gemma3:4b,768,01-structured-comprehensive,40-sleeping-dog-close-up-portrait.jpg,"blanket, close-up, dark, domestic, intimate, orange, people, relaxed, sleepy, soft lighting, warm","people, relaxed, sleepy, dark, orange, blanket, close-up, intimate, warm, soft lighting, domestic",2025-06-26T09:49:51-04:00,true
gemma3:4b,768,01-structured-comprehensive,41-black-dog-on-rocky-riverbed.jpg,"black, calm, contemplative, dog, grey, ground, outdoor, peaceful, pov, relaxed, rocks","dog, black, relaxed, contemplative, outdoor, grey, rocks, ground, peaceful, calm, outdoor, grey, pov",2025-06-26T09:49:57-04:00,true
gemma3:4b,768,01-structured-comprehensive,42-abandoned-blue-wheelbarrow-forest.jpg,"abandoned, blue, broken, debris, desolate, gloomy, gray, outdoors, quiet, rocky, somber, stillness, vehicle","abandoned, vehicle, debris, gray, blue, broken, desolate, gloomy, rocky, outdoors, stillness, quiet, somber",2025-06-26T09:50:04-04:00,true
gemma3:4b,768,01-structured-comprehensive,43-purple-foxglove-with-raindrops.jpg,"calm, close-up, dew drops, floral, lush green, nature, peaceful, pink flowers, serene, soft lighting, vibrant","pink flowers, dew drops, vibrant, serene, close-up, lush green, soft lighting, peaceful, floral, nature, calm",2025-06-26T09:50:10-04:00,true
gemma3:4b,768,01-structured-comprehensive,44-foxglove-flowers-forest-meadow.jpg,"calm, contemplative, diffused light, foliage, forest, natural, people, pink flowers, relaxed, serene","people, relaxed, contemplative, pink flowers, forest, serene, diffused light, foliage, natural, calm",2025-06-26T09:50:16-04:00,true
gemma3:4b,768,01-structured-comprehensive,45-hiker-with-dog-forest-trail.jpg,"brown, calm, contemplative, forest, gray, outdoors, overcast, path, person, relaxed, trees, walking","person, contemplative, relaxed, outdoors, forest, path, trees, gray, brown, overcast, calm, walking",2025-06-26T09:50:23-04:00,true
gemma3:4b,768,01-structured-comprehensive,46-aerial-view-coastal-town.jpg,"aerial view, buildings, calm, cityscape, expansive, horizon, light, muted colors, overcast, peaceful, serene, water","aerial view, cityscape, calm, serene, muted colors, buildings, water, overcast, peaceful, expansive, light, horizon",2025-06-26T09:50:29-04:00,true
gemma3:4b,768,01-structured-comprehensive,47-office-party-snack-table.jpg,"bright, casual, cheerful, confetti, light, people, relaxed, snacks, table, teal, turquoise, urban, window view","people, relaxed, turquoise, teal, table, snacks, confetti, bright, cheerful, window view, urban, light, casual",2025-06-26T09:50:35-04:00,true
gemma3:4b,768,01-structured-comprehensive,48-elephant-art-gallery-display.jpg,"blue, calm, contemplative, dark background, elephant, gray, indoor, majestic, serene, soft lighting, stillness, studio","elephant, contemplative, blue, gray, majestic, serene, indoor, studio, soft lighting, calm, stillness, dark background",2025-06-26T09:50:42-04:00,true
gemma3:4b,768,01-structured-comprehensive,49-restaurant-dinner-gathering.jpg,"bright, celebration, dinner, eating, festive, food, indoors, joyful, people, relaxed, table, warm","people, eating, relaxed, festive, dinner, table, food, warm, joyful, bright, indoors, celebration",2025-06-26T09:50:48-04:00,true
gemma3:4b,768,01-structured-comprehensive,50-war-memorial-statue-night.jpg,"blue, contemplative, evening, monument, night, peaceful, quiet, reflection, shadows, solemn, statue, stone, urban, water","statue, monument, night, blue, shadows, solemn, contemplative, quiet, stone, water, reflection, urban, evening, peaceful",2025-06-26T09:50:55-04:00,true
gemma3:4b,768,01-structured-comprehensive,51-green-dessert-molecular-spheres.jpg,"close-up, contemplative, creamy, food, green, people, soft lighting, still life, texture, white, yellow","people, contemplative, food, close-up, white, green, yellow, creamy, texture, soft lighting, still life",2025-06-26T09:51:02-04:00,true
gemma3:4b,768,01-structured-comprehensive,52-rose-shaped-dessert-edible-flower.jpg,"cinnamon, close-up, dark, dessert, dramatic, isolated, lighting, moody, rich, sweet, swirl, texture, warm","swirl, cinnamon, dessert, close-up, dark, moody, sweet, texture, rich, warm, lighting, dramatic, dessert, isolated",2025-06-26T09:51:08-04:00,true
gemma3:4b,768,01-structured-comprehensive,53-mountain-restaurant-couple-dining.jpg,"bright, casual, couple, drinks, glasses, happy, indoors, light, mountains, people, relaxed, warm, window","people, happy, relaxed, couple, glasses, drinks, window, mountains, light, warm, casual, indoors, bright",2025-06-26T09:51:15-04:00,true
gemma3:4b,768,01-structured-comprehensive,54-family-birthday-lunch-patio.jpg,"breakfast, bright, casual, conversation, food, happy, outdoor dining, outdoors, people, relaxed, sunlight, table","people, happy, relaxed, breakfast, table, outdoors, sunlight, casual, conversation, food, bright, outdoor dining",2025-06-26T09:51:21-04:00,true
gemma3:4b,768,01-structured-comprehensive,55-mountain-restaurant-group-dining.jpg,"casual, cityscape, conversation, drinks, evening, happy, indoors, people, relaxed, table, urban, warm lighting","people, relaxed, happy, conversation, drinks, table, cityscape, warm lighting, casual, indoors, urban, evening",2025-06-26T09:51:28-04:00,true
gemma3:4b,768,01-structured-comprehensive,56-summit-selfie-sunny-snowboard.jpg,"adventure, blue, bright, casual, happy, jacket, landscape, mountains, outdoors, people, relaxed, smiling, snow, sunny","people, smiling, happy, relaxed, mountains, snow, blue, jacket, outdoors, sunny, bright, casual, adventure, landscape",2025-06-26T09:51:34-04:00,true
gemma3:4b,768,01-structured-comprehensive,57-mountain-hut-group-window-view.jpg,"adventure, blue, daylight, gray, group, happy, mountains, outdoors, people, red, relaxed, scenic, smiling, snowy","people, happy, smiling, group, outdoors, mountains, snowy, relaxed, blue, red, gray, daylight, scenic, adventure",2025-06-26T09:51:41-04:00,true
gemma3:4b,768,01-structured-comprehensive,58-rustic-alpine-restaurant-group.jpg,"bright, casual, conversation, group, happy, indoors, people, relaxed, restaurant, table, warm lighting, wooden","people, happy, relaxed, group, conversation, table, restaurant, warm lighting, casual, wooden, bright, indoors",2025-06-26T09:51:47-04:00,true
gemma3:4b,1024,01-structured-comprehensive,01-street-meditation-couple.jpg,"calm, contemplative, grey, muted lighting, outdoors, people, relaxed, sidewalk, stone bench, urban","people, contemplative, relaxed, grey, stone bench, urban, sidewalk, muted lighting, calm, outdoors",2025-06-26T09:51:53-04:00,true
gemma3:4b,1024,01-structured-comprehensive,02-graffiti-skate-park.jpg,"abandoned, concrete, contemplative, decay, dim, exploration, graffiti, gray, interior, people, relaxed, urban","people, contemplative, relaxed, graffiti, urban, decay, gray, concrete, interior, dim, abandoned, exploration",2025-06-26T09:52:00-04:00,true
gemma3:4b,1024,01-structured-comprehensive,03-belgian-stew-fries.jpg,"black, casual, close-up, cutlery, dinner, food, fries, gravy, indoors, people, plate, pov, red, relaxed, sausage, table, warm lighting, white","plate, food, gravy, sausage, fries, cutlery, table, red, white, black, casual, relaxed, indoors, warm lighting, dinner, people, close-up, pov",2025-06-26T09:52:06-04:00,true
gemma3:4b,1024,01-structured-comprehensive,04-cheese-fondue-dinner.jpg,"casual, close-up, food, happy, indoors, light, people, relaxed, table, warm, warm lighting","people, relaxed, happy, food, table, warm, light, casual, indoors, close-up, warm lighting",2025-06-26T09:52:13-04:00,true
gemma3:4b,1024,01-structured-comprehensive,05-snowboarders-mountain-rest.jpg,"bright, calm, casual, mountains, outdoors, people, perspective, relaxed, snowboarding, snowy, winter","people, snowboarding, relaxed, snowy, mountains, winter, casual, outdoors, bright, calm, perspective",2025-06-26T09:52:19-04:00,true
gemma3:4b,1024,01-structured-comprehensive,06-alpine-trail-hiker.jpg,"bright, calm, campfire, daylight, happy, outdoors, people, relaxed, scenic, snow, trees","people, relaxed, outdoors, campfire, snow, trees, calm, happy, scenic, bright, daylight",2025-06-26T09:52:26-04:00,true
gemma3:4b,1024,01-structured-comprehensive,07-restaurant-group-dinner.jpg,"casual, contemplative, conversation, dimly lit, drinks, eating, people, relaxed, restaurant, table, warm colors","people, relaxed, eating, conversation, dimly lit, restaurant, casual, warm colors, table, drinks, contemplative",2025-06-26T09:52:32-04:00,true
gemma3:4b,1024,01-structured-comprehensive,08-neon-bar-friends.jpg,"blue, casual, contemplative, conversation, dimly lit, drinks, evening, gray, outdoors, people, relaxed, tables","people, relaxed, conversation, drinks, tables, dimly lit, casual, outdoors, evening, blue, gray, contemplative",2025-06-26T09:52:38-04:00,true
gemma3:4b,1024,01-structured-comprehensive,09-record-store-group-photo.jpg,"bookshelf, colorful, energetic, group, happy, indoor, joyful, people, playful, relaxed, smiling, studio, vibrant, warm lighting","people, happy, relaxed, group, smiling, playful, bookshelf, vibrant, colorful, indoor, studio, warm lighting, joyful, energetic",2025-06-26T09:52:45-04:00,true
gemma3:4b,1024,01-structured-comprehensive,10-alpine-peaks-vista.jpg,"blue sky, bright sunlight, calm, clouds, outdoor, panoramic view, people, relaxed, scenic, serene, snowy mountains, vast landscape, winter","snowy mountains, panoramic view, blue sky, clouds, people, relaxed, serene, vast landscape, bright sunlight, winter, outdoor, scenic, calm",2025-06-26T09:52:51-04:00,true
gemma3:4b,1024,01-structured-comprehensive,11-blue-sneakers-blacklight.jpg,"casual, dark, floor, lighting, mood, person, perspective, purple, relaxed, shadows, sneakers, white","person, relaxed, sneakers, purple, white, lighting, dark, mood, casual, floor, perspective, shadows",2025-06-26T09:52:57-04:00,true
gemma3:4b,1024,01-structured-comprehensive,12-winter-jackets-uv-light.jpg,"blue, calm, contemplative, dark, lights, low light, mood, night, outdoors, person, relaxed","person, contemplative, relaxed, dark, blue, night, lights, outdoors, mood, calm, low light",2025-06-26T09:53:04-04:00,true
gemma3:4b,1024,01-structured-comprehensive,13-couple-train-selfie.jpg,"calm, comfortable, couple, gray, happy, interior, natural light, people, pink, relaxed, seat, window","people, happy, relaxed, couple, gray, pink, interior, seat, window, natural light, calm, comfortable",2025-06-26T09:53:10-04:00,true
gemma3:4b,1024,01-structured-comprehensive,14-freddie-mercury-statue.jpg,"contemplative, gray, monument, outdoor, overcast, park, peaceful, quiet, serene, solemn, statue, stone","statue, solemn, contemplative, gray, stone, monument, peaceful, outdoor, serene, overcast, park, quiet",2025-06-26T09:53:16-04:00,true
gemma3:4b,1024,01-structured-comprehensive,15-red-eyes-costume-display.jpg,"artificial, cold, creepy, dark, digital, eerie, eyes, futuristic, gaze, mechanical, ominous, red, robotic, surreal, unsettling","red, surreal, unsettling, eyes, creepy, robotic, futuristic, dark, ominous, artificial, unsettling, gaze, cold, mechanical, digital, eerie",2025-06-26T09:53:23-04:00,true
gemma3:4b,1024,01-structured-comprehensive,16-highland-cattle-pen.jpg,"brown, calm, cattle, expansive, grassy, landscape, light, natural, outdoors, overcast, peaceful, rural, serene","brown, cattle, serene, calm, outdoors, grassy, landscape, peaceful, expansive, natural, light, overcast, rural",2025-06-26T09:53:29-04:00,true
gemma3:4b,1024,01-structured-comprehensive,17-european-town-rooftop-view.jpg,"aerial view, brown, buildings, calm, cityscape, gray, muted tones, overcast, perspective, quiet, rooftops, texture, urban","aerial view, rooftops, brown, gray, urban, buildings, texture, overcast, calm, quiet, perspective, cityscape, muted tones",2025-06-26T09:53:35-04:00,true
gemma3:4b,1024,01-structured-comprehensive,18-poppy-seed-cake-slices.jpg,"bakery, bread, close-up, golden, inviting, natural light, people, relaxed, rustic, still life, warm","people, relaxed, warm, bread, golden, rustic, close-up, still life, natural light, bakery, inviting",2025-06-26T09:53:42-04:00,true
gemma3:4b,1024,01-structured-comprehensive,19-louvre-pyramid-courtyard.jpg,"architecture, calm, contemplative, gray, overcast, pavement, people, pyramid, relaxed, stone, tourists, urban, wide shot","people, relaxed, contemplative, gray, pyramid, architecture, urban, overcast, calm, tourists, wide shot, stone, pavement",2025-06-26T09:53:48-04:00,true
gemma3:4b,1024,01-structured-comprehensive,20-woman-admiring-classical-statue.jpg,"blue, brown, calm, contemplative, green, landscape, natural light, outdoors, person, portrait, relaxed, serene, trees","person, contemplative, relaxed, outdoors, portrait, natural light, landscape, trees, calm, serene, outdoors, blue, green, brown",2025-06-26T09:53:54-04:00,true
gemma3:4b,1024,01-structured-comprehensive,21-jeweled-royal-crown-display.jpg,"background, blurred, contemplative, crown, depth of field, diamonds, diffused, gold, jewels, lighting, luxurious, museum, opulent, ornate, pearls, people, regal, serene, warm","people, regal, ornate, crown, jewels, diamonds, pearls, gold, luxurious, opulent, serene, contemplative, museum, lighting, diffused, warm, background, blurred, depth of field",2025-06-26T09:54:01-04:00,true
gemma3:4b,1024,01-structured-comprehensive,22-catacomb-skull-bone-wall.jpg,"atmosphere, brown, contemplation, darkness, death, decay, eerie, grey, morbid, shadows, skull, skulls, somber, texture, unsettling","skull, darkness, morbid, somber, decay, shadows, texture, grey, brown, eerie, unsettling, contemplation, death, skulls, atmosphere",2025-06-26T09:54:07-04:00,true
gemma3:4b,1024,01-structured-comprehensive,23-catacomb-ossuary-plaque.jpg,"arches, cold, contemplation, damp, dark, decay, eerie, gothic, human presence, narrow, shadows, silence, skulls, solemn, somber, stone, tombs, underground","dark, somber, underground, tombs, skulls, stone, damp, cold, eerie, contemplation, silence, decay, narrow, gothic, arches, shadows, human presence, solemn",2025-06-26T09:54:14-04:00,true
gemma3:4b,1024,01-structured-comprehensive,24-forest-waterfall-moss-covered.jpg,"calm, damp, forest, green, moss, natural, peaceful, pov, quiet, reflection, serene, still, water","pov, serene, reflection, water, moss, green, calm, peaceful, forest, natural, still, quiet, damp",2025-06-26T09:54:20-04:00,true
gemma3:4b,1024,01-structured-comprehensive,25-dog-playing-in-river.jpg,"brown, calm, dog, gray, joyful, light, natural, outdoors, playful, relaxed, rocks, stream, water, wet","dog, playful, relaxed, water, rocks, outdoors, calm, gray, brown, natural, light, stream, wet, joyful",2025-06-26T09:54:26-04:00,true
gemma3:4b,1024,01-structured-comprehensive,26-outdoor-cedar-plank-cooking.jpg,"campfire, casual, conversation, daylight, gray, outdoor setting, outdoors, people, picnic table, relaxed, serene, smiling, smoke, wood","people, relaxed, campfire, conversation, outdoors, smiling, casual, gray, wood, smoke, picnic table, daylight, serene, outdoor setting",2025-06-26T09:54:33-04:00,true
gemma3:4b,1024,01-structured-comprehensive,27-woman-mountain-summit-view.jpg,"blue sky, bright, contemplative, daylight, expansive view, outdoors, overcast, panoramic, peaceful, relaxed, rocky terrain, serene, solitary, woman","woman, contemplative, relaxed, serene, outdoors, rocky terrain, expansive view, blue sky, overcast, bright, peaceful, solitary, panoramic, daylight",2025-06-26T09:54:39-04:00,true
gemma3:4b,1024,01-structured-comprehensive,28-theatrical-stage-projection-design.jpg,"blue, calm, cold, dark, desolate, distorted, eerie, ominous, perspective, quiet, reflection, reflective, shadowy, surreal, underwater, water","dark, eerie, blue, cold, desolate, reflection, water, distorted, surreal, ominous, shadowy, calm, quiet, reflective, underwater, perspective",2025-06-26T09:54:46-04:00,true
gemma3:4b,1024,01-structured-comprehensive,29-excited-black-brown-dog.jpg,"beige, bright, brown, casual, close-up, couch, dog, gray, indoor, playful, pov, relaxed","dog, playful, relaxed, close-up, brown, beige, gray, couch, pov, casual, bright, indoor",2025-06-26T09:54:52-04:00,true
gemma3:4b,1024,01-structured-comprehensive,30-woman-smiling-on-boat.jpg,"blue, boat, calm, happy, light, ocean, outdoors, overcast, people, relaxed, scenic, white, woman","woman, happy, relaxed, boat, ocean, blue, white, overcast, calm, scenic, outdoors, light, people",2025-06-26T09:54:58-04:00,true
gemma3:4b,1024,01-structured-comprehensive,31-wildebeest-herd-grazing-savanna.jpg,"animals, calm, dusk, expansive, golden hour, grassland, grazing, natural, open, quiet, serene, wildlife","wildlife, grazing, serene, expansive, grassland, dusk, calm, natural, animals, quiet, open, golden hour",2025-06-26T09:55:04-04:00,true
