model,image_size,prompt_name,image_filename,tags,raw_output,timestamp,success
qwen2.5vl:3b,128,01-structured-comprehensive,12-winter-jackets-uv-light.jpg,"dominant colors: purple, blue, green","dominant colors: purple, blue, green accent colors: red, white objects: drinks, glasses, bottles, people number of people: 3 actions: drinking, socializing, interacting emotions: happy, relaxed setting type: indoors location: bar weather: unclear time of day: evening mood or ambiance: lively, social",2025-06-24T11:17:38-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,10-alpine-peaks-vista.jpg,"snow, clouds, mountains, blue sky, white, blue, outdoors, mountain range, no people, serene, majestic, vast, peaceful, clear, daytime, calm, tranquil, awe, exploration, adventure, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration","snow, clouds, mountains, blue sky, white, blue, outdoors, mountain range, no people, serene, majestic, vast, peaceful, clear, daytime, calm, tranquil, awe, exploration, adventure, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration, exploration",2025-06-24T11:17:43-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,14-freddie-mercury-statue.jpg,"dominant color: gray, accent color: black","dominant color: gray, accent color: black objects: statue, bench, trees, grass, sky number of people: 0 setting type: outdoors weather: clear time of day: daytime mood: calm, serene",2025-06-24T11:17:43-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,15-red-eyes-costume-display.jpg,"objects: red toy car, red toy gun, red toy helicopter, red toy airplane, red toy truck","dominant color: red accent color: black objects: red toy car, red toy gun, red toy helicopter, red toy airplane, red toy truck number of people: 0 setting type: indoors location: toy store weather: clear time of day: unknown mood or ambiance: playful and vibrant",2025-06-24T11:17:44-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,13-couple-train-selfie.jpg,"objects: two people, a bed, a blanket, a pillow, a laptop, a phone, a pair of glasses, a pair of headphones, a pair of earphones, a pair of socks, a pair of shoes, a pair of pants, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of","dominant color: beige accent color: black objects: two people, a bed, a blanket, a pillow, a laptop, a phone, a pair of glasses, a pair of headphones, a pair of earphones, a pair of socks, a pair of shoes, a pair of pants, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of socks, a pair of shoes, a pair of",2025-06-24T11:17:45-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,17-european-town-rooftop-view.jpg,"dominant: gray, white","dominant: gray, white accent: red objects: buildings, snow, trees, people number of people: 2 actions: walking, talking setting type: outdoors weather: snowy time of day: daytime mood: cold, serene",2025-06-24T11:17:46-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,18-poppy-seed-cake-slices.jpg,"dominant color: brown, accent color: black","dominant color: brown, accent color: black objects: bread, knife number of people: 0 setting type: indoors weather: unclear time of day: unclear mood: neutral",2025-06-24T11:17:47-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,19-louvre-pyramid-courtyard.jpg,"dominant: gray, white, black","dominant: gray, white, black accent: white, black objects: pyramid, statue, people, rain, puddles number of people: 2 actions: walking, standing, looking around interactions: none emotions: neutral, cautious setting type: outdoors weather: rainy, overcast time of day: daytime mood or ambiance: somber, reflective",2025-06-24T11:17:48-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,20-woman-admiring-classical-statue.jpg,"dominant color: brown, accent color: white","dominant color: brown, accent color: white objects: statue, sign, person number of people: 1 actions: standing, observing interactions: person observing statue emotions: neutral setting type: indoors location: museum weather: clear time of day: unknown mood or ambiance: calm, contemplative",2025-06-24T11:17:49-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,21-jeweled-royal-crown-display.jpg,"dominant colors: gold, blue, red, white","dominant colors: gold, blue, red, white accent colors: gold, blue, red, white objects: crown, crown jewels, crown stand number of people: 2 actions: standing, looking at crown interactions: looking at each other emotions: curious, interested setting type: outdoors weather: clear time of day: daytime mood or ambiance: formal, ceremonial",2025-06-24T11:17:51-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,22-catacomb-skull-bone-wall.jpg,"bones, skulls, dark, black, white, indoor, ossuary, people, standing, observing, solemn, eerie, mysterious, historical, dark, quiet, somber, melancholic, macabre, historical, dark, quiet, somber, melancholic, macabre","bones, skulls, dark, black, white, indoor, ossuary, people, standing, observing, solemn, eerie, mysterious, historical, dark, quiet, somber, melancholic, macabre, historical, dark, quiet, somber, melancholic, macabre",2025-06-24T11:17:52-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,16-highland-cattle-pen.jpg,"sand, small hole, small animal, outdoors, sandy, neutral, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging,","sand, small hole, small animal, outdoors, sandy, neutral, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging, small, hole, small, animal, digging,",2025-06-24T11:17:52-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,24-forest-waterfall-moss-covered.jpg,"- No actions, interactions, or emotions","- Green - White - Tree bark - Moss - No people - No actions, interactions, or emotions - Outdoors - No specific weather conditions - Time of day not specified - Overall mood or ambiance: Calm and natural",2025-06-24T11:17:53-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,23-catacomb-ossuary-plaque.jpg,"- **Actions, interactions, and emotions**: None","- **Dominant color**: Gray - **Accent color**: White - **Objects**:    - Gravestone   - Inscription   - Gravel   - Pebbles   - Flowers - **Number of people**: 0 - **Actions, interactions, and emotions**: None - **Setting type**: Outdoors - **Weather**: Clear - **Time of day**: Daytime - **Overall mood or ambiance**: Sad, solemn, respectful",2025-06-24T11:17:53-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,25-dog-playing-in-river.jpg,"dominant color: brown, accent color: red","dominant color: brown, accent color: red objects: dog, log, rocks, water number of people: 0 setting type: outdoors, location: rocky beach weather: clear, time of day: daytime mood or ambiance: playful, energetic",2025-06-24T11:17:54-04:00,true
qwen2.5vl:3b,128,01-structured-comprehensive,26-outdoor-cedar-plank-cooking.jpg,"- **Dominant colors**: Green, Blue","- **Dominant colors**: Green, Blue - **Accent colors**: Yellow - **Objects**: Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels, Solar panels",2025-06-24T11:18:00-04:00,true
